acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,duration_ms,year
1.1446754802357664,-0.5630133546560849,-0.17468598481843775,-0.08714379511816671,-0.11184645399569672,-0.5275296309728486,-0.3272260735720747,-0.46349736954076515,0.34157461793796284,0.8155377047548855,6.303267618056345
-1.757501512690057,-0.14511440079328372,-1.4005445985821297,0.19751110927939383,0.09478671127313829,1.1401126391638468,-0.27634060991996134,-0.20550860546575075,0.40009146601100204,0.00369623915966083,5.247098924049774
0.022421306153934322,-1.466598015658467,-0.1500027752395575,0.1327037381832926,-0.6251031979218429,-0.25131142845176646,-0.17355375990755745,0.25933594032736795,-0.15490820194103036,-0.07680486764491913,5.24520518443269
-0.2831852722629538,-0.5409172252435032,0.7186942585843259,-0.12031439793065743,-0.1664206647316948,-1.7374907190993076,-0.4967952240089673,-0.31668839042936575,0.36832405908436316,0.7044234432365977,6.4051918858217505
-0.5217038540524715,-0.5254087802078955,0.05304312203205871,-0.2930938337390475,0.13573367971525027,0.8614664388083011,0.04556607225635327,0.0837045379369195,0.2504223262527785,0.758188715640757,6.7256149685886815
0.856209938663742,0.0059065684662820365,-0.601451371642623,0.4410794796011072,0.03954562009386476,0.4557844598039391,1.7738173717209798,-0.7187961626130406,0.3611432021744571,-3.7124076908848633,1.921351448746905
0.1411304112685898,1.1207007801252173,-0.08712148338650248,0.3064895465930866,-0.14021271427158216,2.3976773623067147,-0.17930605568945718,0.36710295254197184,-0.7881165809513742,-1.2225323067853997,6.255298201056394
-0.42906720286872674,0.6823246730780012,1.9233921224091397,1.1619207600782386,0.3986353653709649,-1.208315055788938,0.5174497907306917,0.8636092910611093,2.192297400490241,-0.1317155317616388,5.630558658739012
-0.13278056349202405,2.569577348655125,0.35389222295592937,0.32910160398228683,0.0958947580983548,1.8161571574454662,-0.0708549725874465,-0.2822658693165478,0.1640521188453758,0.6892212237806293,6.632096565921588
0.7561336529905209,0.3734998937455001,0.025188121014166474,-0.15732305546261938,0.30496727131656143,0.7324899825387106,0.03857124750924865,-0.3094793373908723,0.6209674654632231,0.7684285346460774,5.98843088670232
-0.8776281460277672,0.4845476674000527,-0.15777833328583069,-0.04040772499224472,-0.17923725466699592,0.3049156342891168,-0.12459733498689433,-0.8962337865262494,0.4696944105902333,-2.0176886493433357,5.9374905615744575
0.6999746412294732,1.3651516522892368,0.019312543766527798,-0.30061874911392394,-0.008801245179133025,0.8940401664802868,-0.2605882209007175,0.8032065099449169,-0.2588040749229571,1.223416625950787,5.55580174474524
0.6703170179752088,0.10559792617369941,0.09308526894508361,-0.0397973166721607,0.6365076444640041,0.0848678198269852,0.8887415975353051,0.46897784196795683,-0.24782366522823746,0.6736413445885001,4.320829650066765
-0.9127366956188397,0.5828223814246222,0.4863065682828886,-0.1658856214145701,0.188277195455874,-1.1732266026452884,0.2378236874781026,-0.1585684455287388,0.3221324018203464,0.267782126781863,7.34433152946967
0.15839135891523196,0.7089215068403107,0.19524780305126993,-0.015880388270170315,-0.4499095773963597,0.8651817799195354,-0.015712372580876394,0.28914974816461186,-0.11978395221738267,-0.2538595126290834,6.806773771920272
-0.43150446792403524,-0.0884766755644066,-0.19026302408520876,0.017821774918518583,-0.31886537923766634,-1.0438023219380355,-0.6068443130078784,-1.1098475620468577,-0.2750081831000695,0.16596879279001042,5.344155377727582
1.1314259142936223,0.8062521894293129,-0.5474812763222188,-0.7779307831786778,-0.6297231592201472,-1.6960694903124827,-0.010060557437810754,-0.5222665953329045,0.2513241592169663,1.0497552484031027,3.250586844222021
-0.19820136281686415,0.07099464139856888,-0.5176988085663208,0.05551062009296061,0.7650470036740623,-1.6282704867427038,0.2922720227893828,-0.2794948548440856,0.8273122968845189,0.1306872119411918,6.578967702013455
0.9340664629400075,-0.4823700033303828,-0.28335108583705115,-0.12752284265612107,-0.0609158247099339,-1.033388972280378,0.2847422908945188,-0.2760951893054361,0.5485849748907506,1.1061639481963124,5.841833920143127
-4.438801920655246,-0.029798888080279418,-0.31761338432371716,0.28943499343766005,-0.02471635408350666,-0.38726942920287144,-0.10524954929951313,-0.0871656403901555,1.1394497354682447,-11.873805189992224,-1.3596981754144095
1.5454841692234378,0.03794593919031553,-0.14921498695437074,0.03789115783124496,0.879044828107217,4.950433403317888,0.14774871516266952,-0.26161609811903946,1.0251831839810708,0.9978659947224052,5.583753258005444
-0.47630170154089485,-1.2628392618661402,-0.21748317968927477,-0.13826994459862088,-0.2073789646355559,-1.9701581368694931,0.2098079699698513,0.47681364243816676,-0.4927185063528948,0.37196280989520575,5.5265298834121905
-0.2548117337655697,-0.0774190673590057,0.43344025834425826,-0.09465881223757343,0.2755184992846637,1.8267064906450579,1.2130903187611246,-0.09211706588758423,0.47095816171660787,1.00605828697562,6.150953241939605
-1.257433605969518,-0.11997224804988588,-0.13774889630447312,0.12729538073043106,0.25714015995796297,-0.5347798561114682,-0.9911161471176922,-0.26901818049492693,0.11725311571538218,0.9015197990025793,5.2806557766346724
